"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station"
000008013470,"","S Bernau Bhf",,"52.676233000000","13.593034000000",0,900000350160
000008012816,"","Rückersdorf, Bahnhof",,"51.567823000000","13.574231000000",0,900000416094
000008013479,"","Falkensee, Bahnhof",,"52.559600000000","13.089887000000",0,900000210010
000008012819,"","Rüdnitz, Bahnhof",,"52.717703000000","13.636219000000",0,900000350158
000008012934,"","Schwante, Bahnhof",,"52.734800000000","13.091574000000",0,900000204001
000008013238,"","Warnitz, Bahnhof",,"53.183929000000","13.877281000000",0,900000340056
000008012552,"","Oehna (bei Niedergörsdorf), Bahnhof",,"51.932168000000","13.048686000000",0,900000245019
000008010047,"","Biederitz, Bahnhof",,"52.153082000000","11.716870000000",0,900000550257
000008010041,"","S Schöneweide Bhf (Berlin)",,"52.454611000000","13.510149000000",0,900000192001
000008012315,"","Potsdam, Marquardt Bhf",,"52.458828000000","12.971670000000",0,900000220012
000008010161,"","Eilenburg, Bahnhof Ost",,"51.463499000000","12.668029000000",0,900000550264
000008013467,"","Beelitz-Heilstätten, Bahnhof",,"52.261969000000","12.926141000000",0,900000220005
000008012923,"","Schönwalde (Spreewald), Bahnhof",,"51.991496000000","13.776715000000",0,900000261871
000008011355,"","Demker, Bahnhof",,"52.517102000000","11.854104000000",0,900000550064
000008013222,"","Walsleben, Bahnhof",,"52.946543000000","12.680112000000",0,900000205023
000008011078,"","Bad Liebenwerda, Bahnhof",,"51.518301000000","13.402642000000",0,900000415240
000008011116,"","Baruth, Bahnhof",,"52.058085000000","13.511824000000",0,900000245035
000008013185,"","Velten, Bahnhof",,"52.685019000000","13.171933000000",0,900000200004
000008013183,"","Vehlefanz, Bahnhof",,"52.722041000000","13.115470000000",0,900000203671
000008011848,"","Heiligengrabe, Bahnhof",,"53.150035000000","12.343382000000",0,900000205322
000008013188,"","Vetschau, Bahnhof",,"51.789471000000","14.081529000000",0,900000435884
000008011960,"","Jessen (Elster), Bahnhof",,"51.792714000000","12.954480000000",0,900000550390
000008012549,"","Oderin, Bahnhof",,"52.075217000000","13.726914000000",0,900000260018
000008012260,"","Luckenwalde, Bahnhof",,"52.090609000000","13.161160000000",0,900000245016
000008010154,"","Güterglück, Bahnhof",,"51.993474000000","11.984765000000",0,900000550079
000008010153,"","Güstrow, Bahnhof",,"53.800373000000","12.172522000000",0,900000550237
000008010151,"","Güsen, Bahnhof",,"52.334300000000","11.976540000000",0,900000550078
000008012021,"","Klein Bünzow, Bahnhof",,"53.923660000000","13.622435000000",0,900000550220
