"","stop_id","stop_name","stop_lat","stop_lon","zip"
"10834","900000435620","Lübbenau, Rudolf-Breitscheid-Str.",51.863798,13.9371,"3222"
"10835","900000435923","Zerkwitz, Friedhof",51.859357,13.934935,"3222"
"10836","900000435605","Lübbenau, Beethovenstr.",51.85903,13.944372,"3222"
"10837","900000435617","Lübbenau, R.-Koch-Str./Medizinisches Zentrum",51.857124,13.961738,"3222"
"10838","900000435613","Lübbenau, Karl-Marx-Str./Stottoff",51.866084,13.954288,"3222"
"10839","900000435611","Lübbenau, Karl-Marx-Str./Kampe",51.867983,13.957899,"3222"
"10840","900000435612","Lübbenau, Karl-Marx-Str./Paul-Fahlisch-Str.",51.868801,13.962755,"3222"
"10841","900000435462","Calau, Finanzamt",51.744863,13.94653,"3205"
"10842","900000435341","Großräschen, Ost Käthe-Kollwitz-Str.",51.58774,14.02161,"1983"
"10843","900000435624","Lübbenau, Zeltplatz",51.86897,13.982016,"3222"
"10844","900000435607","Lübbenau, Ehm-Welk-Str.",51.8681,13.969781,"3222"
"10845","900000435340","Großräschen, Seestr.",51.580195,14.010295,"1983"
"10846","900000415470","Elsterwerda-Biehla, Am Stein",51.473244,13.492684,"4910"
"10847","900000415472","Hirschfeld, Schule",51.387343,13.61298,"4932"
"10848","900000420227","Herzberg (Elster), Kaufland",51.694392,13.260258,"4916"
"10849","900000419160","Torgau, Straße der Jugend",51.555939,13.000676,"4860"
"10850","900000415241","Bad Liebenwerda, Bahnhofstr.",51.51945,13.39614,"4924"
"10851","900000415886","Maasdorf, Natoureum",51.537292,13.40881,"4924"
"10852","900000415681","Herzberg (Elster), Anhalter Str.",51.689234,13.226701,"4916"
"10853","900000415782","Kirchhain, Baumschulenweg",51.627767,13.557384,"3253"
"10854","900000415905","Martinskirchen, Schloß",51.473755,13.204494,"4895"
"10855","900000445124","Forst, Grundschule 2",51.740449,14.651814,"3149"
"10856","900000445126","Bohsdorf, Vorwerk Spremberger Str.",51.643173,14.542715,"3130"
"10857","900000445128","Gahry, Ausbau",51.676327,14.572437,"3149"
"10858","900000446382","Steinitz, Kirche",51.627262,14.218829,"3116"
"10859","900000470305","Cottbus, Schmellwitzer Str.",51.787656,14.334959,"3044"
"10860","900000470306","Cottbus, Clara-Zetkin-Str.",51.757981,14.308642,"3046"
"10861","900000100542","Berlin, Charité - Campus Mitte",52.525756,13.379089,"10557"
"10862","900000120532","Berlin, Krachtstr.",52.496944,13.47,"10317"
"10863","900000120536","Berlin, Bootsbauerstr.",52.495879,13.473248,"10245"
"10864","900000143518","Berlin, Möserstr.",52.619532,13.47573,"13125"
"10865","900000160517","Berlin, Irenenstr.",52.5093,13.499504,"10315"
"10866","900000245305","Jüterbog, Kapellenberg",52.001552,13.068918,"14913"
"10867","900000245307","Kloster Zinna, Bahnhofstr.",52.025051,13.100526,"14913"
"10868","900000245308","Kolzenburg, Neuhofer Weg",52.060638,13.159099,"14943"
"10869","900000245315","Niedergörsdorf, Dorf",51.979825,12.986012,"14913"
"10870","900000245317","Schönefeld (bei Luckenwalde), Hammerweg",52.081413,13.321681,"14947"
"10871","900000245318","Schönefeld (bei Luckenwalde), Gottower Str.",52.079672,13.320652,"14947"
"10872","900000245319","Schönhagen (TF), Ausbau",52.209893,13.131513,"14959"
"10873","900000245321","Tiefenbrunnen, Gaststätte",52.035171,12.94422,"14929"
"10874","900000245322","Jüterbog, Triftstr.",51.998523,13.072894,"14913"
"10875","900000245323","Werbig (TF), Schule",51.925879,13.190977,"14913"
"10876","900000470407","Cottbus, Betriebshof Schmellwitz",51.789235,14.332387,"3044"
"10877","900000261092","Staakmühle (bei Golßen)",52.040305,13.704826,NA
"10878","900000222239","Bergholz (bei Bad Belzig)",52.102017,12.555032,"14806"
"10879","000008010389","Wustermark, Bahnhof",52.551836,12.938826,"14641"
"10880","900000195009","Berlin, Alemannenstr.",52.41481,13.552075,"12524"
"10881","900000086150","Berlin, Ollenhauerstr.",52.56453,13.326136,"13405"
"10882","900000100022","S Potsdamer Platz Bhf/Voßstr. (Berlin)",52.510147,13.376656,"10117"
"10883","900000100543","Berlin, Behrenstr./Wilhelmstr.",52.514508,13.38183,"10117"
"10884","900000005208","Berlin, Varian-Fry-Str./Potsdamer Platz",52.509293,13.374302,"10117"
"10885","900000350857","Bernau, Herkulesstr.",52.670768,13.602309,"16321"
"10886","900000350858","Bernau, Sonnenallee",52.674006,13.603418,"16321"
"10887","900000350859","Bernau, Börnicker Chaussee",52.676312,13.602364,"16321"
"10888","900000350860","Bernau, Bahnhofs-Passage",52.677421,13.597436,"16321"
"10889","900000350861","Bernau, Rathaus",52.678067,13.589534,"16321"
"10890","900000350862","Bernau, Stadtpark",52.676925,13.584199,"16321"
"10891","900000350863","Bernau, Am Forum",52.674711,13.572985,"16321"
"10892","900000350866","Bernau, Elbestr.",52.6699,13.557526,"16321"
"10893","900000321142","Neutrebbin, Grube",52.658613,14.240232,"15324"
"10894","900000350876","Wandlitz, Grundschule",52.747053,13.463865,"16348"
"10895","900000275437","Brandenburg, Rathenower Landstr.",52.435631,12.530326,"14772"
"10896","900000220350","Wust, Freizeitzentrum",52.409927,12.613921,"14776"
"10897","900000470401","Cottbus, Lortzingstr.",51.762404,14.30358,"3046"
"10898","900000470402","Cottbus, Sportpalast",51.775268,14.346259,"3044"
"10899","900000206400","Alt Ruppin, Siedlung",52.944044,12.852048,"16827"
"10900","900000206401","Neuruppin, Baumarkt",52.91882,12.785497,"16816"
"10901","900000206402","Neuruppin, Landgericht",52.919356,12.804775,"16816"
"10902","900000205141","Wusterhausen (Dosse), Borchertstr.",52.89132,12.46442,"16868"
"10903","000008012698","Raddusch, Bahnhof",51.815924,14.032319,"3226"
"10904","000008013455","Magdeburg, Herrenkrug Bahnhof",52.145269,11.67701,"39114"
"10905","000008013021","Berlin, Staaken Bhf",52.53752,13.141852,"13591"
"10906","900000210086","Falkensee, Maurerweg",52.557177,13.040563,"14624"
"10907","900000210593","Wustermark, Rostocker Str.",52.565393,12.973861,"14656"
"10908","900000210594","Wustermark, Bremer Ring",52.5631,12.977247,"14641"
"10909","900000210625","Elstal, Radelandberg",52.540881,13.005598,"14641"
"10910","900000210626","Elstal, Eulenspiegelsiedlung",52.540119,13.01267,"14641"
"10911","900000210627","Elstal, Ahornweg",52.539488,12.992817,"14641"
"10912","900000210789","Rathenow, Forsthaus",52.595527,12.390836,"14712"
"10913","900000210022","Bamme, Ringwall",52.588366,12.419146,"14715"
"10914","900000210023","Gräningen, Am Teich",52.579595,12.474029,"14715"
"10915","900000210025","Gräningen, Rathenower Str.",52.578562,12.471731,"14715"
"10916","900000220136","Kleinmachnow, Heinrich-Hertz-Str.",52.403698,13.185384,"14532"
"10917","900000220097","Teltow, Tulpenweg",52.393081,13.303447,"14513"
"10918","900000220989","Beelitz, Amselweg",52.246307,12.973795,"14547"
"10919","900000224564","Niemegk, Schule",52.07101,12.699089,"14823"
"10920","900000230203","Potsdam, Persiusstr.",52.415309,13.063718,"14469"
"10921","900000230204","Potsdam, Lerchensteig/Kleingartenanlage",52.437979,13.030663,"14476"
"10922","900000230404","Potsdam, Katjes",52.378934,13.117606,"14482"
"10923","900000230405","Potsdam, Betriebshof ViP",52.375542,13.114261,"14482"
"10924","900000230406","Potsdam, Wiesenstr./Lotte-Pulewka-Str.",52.392829,13.080864,"14473"
"10925","900000230205","Potsdam, Brandenburger Str.",52.401028,13.057747,"14467"
"10926","900000310543","Woltersdorf (LOS), Berliner Platz",52.454254,13.738843,"15569"
"10927","250000040701","Briest (PM), Mühlenweg",52.435188,12.426761,"14798"
"10928","250000042101","Kaltenhausen",52.428507,12.435253,"14798"
"10929","250000041101","Fohrde, Landstr.",52.484352,12.46551,"14798"
"10930","250000057001","Brandenburg, Gördenschule",52.426263,12.527214,"14772"
"10931","250000055701","Brandenburg, Rosa-Luxemburg-Allee",52.431563,12.523734,"14772"
"10932","250000055702","Brandenburg, Rosa-Luxemburg-Allee",52.431563,12.523734,"14772"
"10933","250000057002","Brandenburg, Gördenschule",52.426263,12.527214,"14772"
"10934","250000043902","Pritzerbe, Schule",52.49481,12.454548,"14798"
"10935","250000040601","Briest (PM), Dorf",52.4406,12.426372,"14798"
"10936","250000062202","Wust, Kirchstr.",52.411089,12.61537,"14776"
"10937","250000062002","Wust, Hauptstr.",52.414393,12.608916,"14776"
"10938","250000061802","Wust, Brandenburger Str.",52.409144,12.602176,"14776"
"10939","250000075702","Götz, Kindergarten",52.416166,12.726335,"14550"
"10940","250000044101","Radewege, Nord",52.479997,12.571204,"14778"
"10941","250000044202","Radewege, Pählbrücke",52.480618,12.591156,"14778"
"10942","250000044002","Radewege, Dorf",52.480859,12.58068,"14778"
"10943","250000044102","Radewege, Nord",52.479997,12.571204,"14778"
"10944","250000044301","Radewege, Schule",52.485439,12.594047,"14798"
"10945","250000042102","Kaltenhausen",52.428507,12.435253,"14798"
"10946","250000040702","Briest (PM), Mühlenweg",52.435188,12.426761,"14798"
"10947","250000040602","Briest (PM), Dorf",52.4406,12.426372,"14798"
"10948","250000061102","Krahnepuhl (bei Brandenburg)",52.457414,12.43851,"14798"
"10949","250000045302","Tieckow, Dorf",52.473656,12.454418,"14798"
"10950","250000045301","Tieckow, Dorf",52.473656,12.454418,"14798"
"10951","250000061101","Krahnepuhl (bei Brandenburg)",52.457414,12.43851,"14798"
"10952","250000062701","Jeserig (bei Götz), Dorf",52.410931,12.697165,"14550"
"10953","250000075601","Götz, Bahnhofstr.",52.41016,12.729616,"14550"
"10954","250000075701","Götz, Kindergarten",52.416166,12.726335,"14550"
"10955","250000075901","Götz, Ortsmitte",52.417963,12.720426,"14550"
"10956","250000076001","Götz, Waldweg",52.42767,12.711455,"14550"
"10957","250000076101","Götzer Berge",52.441181,12.735746,"14550"
"10958","250000076002","Götz, Waldweg",52.42767,12.711455,"14550"
"10959","250000075902","Götz, Ortsmitte",52.417963,12.720426,"14550"
"10960","250000062702","Jeserig (bei Götz), Dorf",52.410931,12.697165,"14550"
"10961","250000051402","Brandenburg, Brielower Landstr.",52.441308,12.544732,"14772"
"10962","250000051002","Brandenburg, Beetzsee Center Landstr.",52.432115,12.552455,"14772"
"10963","250000054702","Brandenburg, Massowburg",52.427225,12.556584,"14772"
"10964","250000056902","Brandenburg, Werner-Seelenbinder-Str.",52.421317,12.55654,"14772"
"10965","250000051502","Brandenburg, Brielower Str.",52.417671,12.55492,"14770"
"10966","250000061801","Wust, Brandenburger Str.",52.409144,12.602176,"14776"
"10967","250000062001","Wust, Hauptstr.",52.414393,12.608916,"14776"
"10968","250000062201","Wust, Kirchstr.",52.411089,12.61537,"14776"
"10969","250000061901","Wust, Einkaufszentrum",52.408767,12.61154,"14776"
"10970","250000062302","Gollwitz (bei Jeserig)",52.419053,12.643776,"14776"
"10971","250000032602","Steinberg (PM), Molkerei",52.274895,12.357502,"14793"
"10972","250000030902","Glienecke",52.277888,12.377496,"14793"
"10973","250000051501","Brandenburg, Brielower Str.",52.417671,12.55492,"14770"
"10974","250000056901","Brandenburg, Werner-Seelenbinder-Str.",52.421317,12.55654,"14772"
"10975","250000054701","Brandenburg, Massowburg",52.427225,12.556584,"14772"
"10976","250000051001","Brandenburg, Beetzsee Center Landstr.",52.432115,12.552455,"14772"
"10977","250000051401","Brandenburg, Brielower Landstr.",52.441308,12.544732,"14772"
"10978","250000052501","Brandenburg, Freiheitsweg",52.449157,12.540122,"14772"
"10979","250000040401","Brielow, Dorf",52.462552,12.537109,"14778"
"10980","250000040501","Brielow, Mühlenweg",52.46866,12.537757,"14778"
"10981","250000044401","Radewege, Siedlung",52.475693,12.538505,"14778"
"10982","250000042701","Marzahne",52.512819,12.534216,"14798"
"10983","250000043901","Pritzerbe, Schule",52.49481,12.454548,"14798"
"10984","250000042702","Marzahne",52.512819,12.534216,"14798"
"10985","250000044402","Radewege, Siedlung",52.475693,12.538505,"14778"
"10986","250000040502","Brielow, Mühlenweg",52.46866,12.537757,"14778"
"10987","250000040402","Brielow, Dorf",52.462552,12.537109,"14778"
"10988","250000052502","Brandenburg, Freiheitsweg",52.449157,12.540122,"14772"
"10989","250000032601","Steinberg (PM), Molkerei",52.274895,12.357502,"14793"
"10990","250000026202","Görzke, Weinbergstr.",52.175612,12.372828,"14828"
"10991","250000027602","Rottstock",52.198511,12.35231,"14793"
"10992","250000033102","Wittstock (PM), Abzweig",52.215589,12.303167,"14793"
"10993","250000030802","Dretzen, Dorf",52.213426,12.284104,"14793"
"10994","250000031702","Köpernitz (PM), B 107",52.245699,12.305622,"14793"
"10995","250000030801","Dretzen, Dorf",52.213426,12.284104,"14793"
"10996","250000033101","Wittstock (PM), Abzweig",52.215589,12.303167,"14793"
"10997","250000030402","Buckau (PM), B107",52.222542,12.327118,NA
"10998","250000033602","Woltersdorf, Abzweig",52.409021,12.375825,"14789"
"10999","250000032001","Neubensdorf",52.410528,12.350355,"14789"
"11000","250000030101","Altbensdorf",52.420415,12.343937,"14789"
"11001","250000033601","Woltersdorf, Abzweig",52.409021,12.375825,"14789"
"11002","250000030102","Altbensdorf",52.420415,12.343937,"14789"
"11003","250000032002","Neubensdorf",52.410528,12.350355,"14789"
"11004","250000030901","Glienecke",52.277888,12.377496,"14793"
"11005","250000033802","Woltersdorf, Dorf",52.407257,12.373723,"14789"
"11006","250000061302","Brandenburg, Plaue Görneweg",52.407111,12.412897,"14774"
"11007","250000052202","Brandenburg, Falkenbergswerder",52.416014,12.48854,"14772"
"11008","250000056602","Brandenburg, Südtor",52.413596,12.516114,"14770"
"11009","250000055302","Brandenburg, Nicolaiplatz",52.411136,12.549415,"14770"
"11010","250000056601","Brandenburg, Südtor",52.413596,12.516114,"14770"
"11011","250000052201","Brandenburg, Falkenbergswerder",52.416014,12.48854,"14772"
"11012","250000061301","Brandenburg, Plaue Görneweg",52.407111,12.412897,"14774"
"11013","250000033801","Woltersdorf, Dorf",52.407257,12.373723,"14789"
"11014","250000034101","Wusterwitz, Ernst-Thälmann-Str.",52.377223,12.379637,"14789"
"11015","250000033901","Wusterwitz, Abzw. n. Warchau",52.370601,12.384586,"14789"
"11016","250000034401","Wusterwitz, Mahlenziener Str.",52.362918,12.387206,"14789"
"11017","250000032201","Rogäsen, Abzw. n. Viesen",52.321997,12.356885,"14789"
"11018","250000032301","Rogäsen, Dorf",52.321514,12.353288,"14789"
"11019","250000035101","Zitz, Abzweig",52.319288,12.339939,"14789"
"11020","250000030601","Bücknitz, Chausseestr.",52.283589,12.328543,"14793"
"11021","250000025902","Görzke, Breite Str.",52.172173,12.371695,"14828"
"11022","250000034201","Wusterwitz, Friedhof",52.365427,12.367057,"14789"
"11023","250000032901","Warchau",52.360703,12.348272,"14789"
"11024","250000034202","Wusterwitz, Friedhof",52.365427,12.367057,"14789"
"11025","250000033902","Wusterwitz, Abzw. n. Warchau",52.370601,12.384586,"14789"
"11026","250000034102","Wusterwitz, Ernst-Thälmann-Str.",52.377223,12.379637,"14789"
"11027","250000034402","Wusterwitz, Mahlenziener Str.",52.362918,12.387206,"14789"
"11028","250000054201","Brandenburg, Krakauer Landstr.",52.431037,12.603724,"14776"
"11029","250000060701","Klein Kreutz, Eigenheime",52.433871,12.618834,"14776"
"11030","250000060401","Klein Kreutz",52.435754,12.628154,"14776"
"11031","250000060801","Klein Kreutz, Weinberge",52.443348,12.636512,"14776"
"11032","250000060501","Klein Kreutz, Abzweig Saaringen",52.4487,12.655387,"14778"
"11033","250000045601","Weseram, Ausbau",52.454992,12.661659,"14778"
"11034","250000045701","Weseram, Dorf",52.463049,12.673447,"14778"
"11035","250000045101","Roskow, Siedlung",52.473177,12.726567,"14778"
"11036","250000041801","Gutenpaaren",52.47824,12.765861,"14669"
"11037","250000045801","Zachow, Dorfplatz",52.483422,12.782938,"14669"
"11038","250000045802","Zachow, Dorfplatz",52.483422,12.782938,"14669"
"11039","250000041802","Gutenpaaren",52.47824,12.765861,"14669"
"11040","250000045102","Roskow, Siedlung",52.473177,12.726567,"14778"
"11041","250000045201","Saaringen, Dorf",52.443349,12.662484,"14778"
"11042","250000031701","Köpernitz (PM), B 107",52.245699,12.305622,"14793"
"11043","250000030401","Buckau (PM), B107",52.222542,12.327118,NA
"11044","250000027601","Rottstock",52.198511,12.35231,"14793"
"11045","250000026201","Görzke, Weinbergstr.",52.175612,12.372828,"14828"
"11046","250000025901","Görzke, Breite Str.",52.172173,12.371695,"14828"
"11047","250000030602","Bücknitz, Chausseestr.",52.283589,12.328543,"14793"
"11048","250000035201","Zitz, Dorf",52.32447,12.3221,"14789"
"11049","250000035102","Zitz, Abzweig",52.319288,12.339939,"14789"
"11050","250000032302","Rogäsen, Dorf",52.321514,12.353288,"14789"
"11051","250000034602","Ziesar, Bahnhof",52.264336,12.295591,"14793"
"11052","250000034902","Ziesar, Gartenstr.",52.269132,12.292013,"14793"
"11053","250000034802","Ziesar, Frauentor",52.268713,12.285421,"14793"
"11054","250000035002","Ziesar, Glienecker Chaussee",52.269848,12.311903,"14793"
"11055","250000031502","Herrenmühle",52.271188,12.324701,"14793"
"11056","250000032402","Steinberg (PM), Abzweig",52.273294,12.348772,"14793"
"11057","250000032502","Steinberg (PM), Dorf",52.261585,12.363488,"14793"
"11058","250000032401","Steinberg (PM), Abzweig",52.273294,12.348772,"14793"
"11059","250000031501","Herrenmühle",52.271188,12.324701,"14793"
"11060","250000035001","Ziesar, Glienecker Chaussee",52.269848,12.311903,"14793"
"11061","250000034601","Ziesar, Bahnhof",52.264336,12.295591,"14793"
"11062","250000044703","Roskow, Abzweig",52.479169,12.698686,"14778"
"11063","250000045702","Weseram, Dorf",52.463049,12.673447,"14778"
"11064","250000045602","Weseram, Ausbau",52.454992,12.661659,"14778"
"11065","250000060502","Klein Kreutz, Abzweig Saaringen",52.4487,12.655387,"14778"
"11066","250000060802","Klein Kreutz, Weinberge",52.443348,12.636512,"14776"
"11067","250000060402","Klein Kreutz",52.435754,12.628154,"14776"
"11068","250000060702","Klein Kreutz, Eigenheime",52.433871,12.618834,"14776"
"11069","250000054202","Brandenburg, Krakauer Landstr.",52.431037,12.603724,"14776"
"11070","250000044501","Riewend, Dorf",52.5333,12.710023,"14778"
"11071","250000044602","Riewend, Ziegelei",52.526954,12.701272,"14778"
"11072","250000040102","Bagow",52.51365,12.698821,"14778"
"11073","250000040302","Bollmannsruh",52.508713,12.684102,"14798"
"11074","250000041402","Gortz, Am Flachsberg",52.508555,12.654761,"14778"
"11075","250000041502","Gortz, Dorf",52.511831,12.645824,"14778"
"11076","250000040802","Butzow",52.491441,12.601254,"14798"
"11077","250000044302","Radewege, Schule",52.485439,12.594047,"14798"
"11078","250000044001","Radewege, Dorf",52.480859,12.58068,"14778"
"11079","250000044201","Radewege, Pählbrücke",52.480618,12.591156,"14778"
"11080","250000040801","Butzow",52.491441,12.601254,"14798"
"11081","250000041501","Gortz, Dorf",52.511831,12.645824,"14778"
"11082","250000041401","Gortz, Am Flachsberg",52.508555,12.654761,"14778"
"11083","250000040301","Bollmannsruh",52.508713,12.684102,"14798"
"11084","250000040101","Bagow",52.51365,12.698821,"14778"
"11085","250000044701","Roskow, Abzweig",52.479169,12.698686,"14778"
"11086","250000044901","Roskow, Dorf",52.471824,12.717053,"14778"
"11087","250000055401","Brandenburg, Potsdamer Landstr.",52.404946,12.584604,"14776"
"11088","250000051101","Brandenburg, Belziger Chaussee",52.400976,12.59128,"14776"
"11089","250000056201","Schmerzke",52.388894,12.593924,"14776"
"11090","250000070101","Rietz (bei Brandenburg), Am Rietzer Berg",52.383777,12.619043,"14797"
"11091","250000074201","Rietz, Dorf",52.372477,12.636637,"14797"
"11092","250000056701","Brandenburg, Trauerberg",52.403163,12.557353,"14776"
"11093","250000055201","Brandenburg, Neustädtischer Markt",52.408816,12.563009,"14776"
"11094","250000053101","Brandenburg, Grillendamm",52.417685,12.568913,"14770"
"11095","250000056101","Brandenburg, Schleuse",52.421744,12.576947,"14776"
"11096","250000054501","Brandenburg, Lünower Weg",52.428081,12.576736,"14776"
"11097","250000043101","Mötzow, Katharinenbrücke",52.449416,12.591106,"14778"
"11098","250000043001","Mötzow, Dorf",52.463467,12.590308,"14778"
"11099","250000042801","Mötzow, Abzw., Lünow",52.475587,12.596196,"14778"
"11100","250000042401","Lindenhof",52.480603,12.625555,"14778"
"11101","250000041701","Grabow (bei Brandenburg a.d.H.)",52.482107,12.638412,"14778"
"11102","250000042601","Lünow, Dorf",52.489075,12.662215,"14778"
"11103","250000041702","Grabow (bei Brandenburg a.d.H.)",52.482107,12.638412,"14778"
"11104","250000042402","Lindenhof",52.480603,12.625555,"14778"
"11105","250000042802","Mötzow, Abzw., Lünow",52.475587,12.596196,"14778"
"11106","250000043002","Mötzow, Dorf",52.463467,12.590308,"14778"
"11107","250000043102","Mötzow, Katharinenbrücke",52.449416,12.591106,"14778"
"11108","250000054502","Brandenburg, Lünower Weg",52.428081,12.576736,"14776"
"11109","250000056102","Brandenburg, Schleuse",52.421744,12.576947,"14776"
"11110","250000053102","Brandenburg, Grillendamm",52.417685,12.568913,"14770"
"11111","250000055202","Brandenburg, Neustädtischer Markt",52.408816,12.563009,"14776"
"11112","250000045001","Roskow, Schule",52.471143,12.719779,"14778"
"11113","250000044902","Roskow, Dorf",52.471824,12.717053,"14778"
"11114","250000044702","Roskow, Abzweig",52.479169,12.698686,"14778"
"11115","250000044601","Riewend, Ziegelei",52.526954,12.701272,"14778"
"11116","250000073801","Prützke",52.350843,12.628695,"14797"
"11117","250000071201","Görnsee",52.340721,12.649136,"14797"
"11118","250000071301","Grebs (bei Lehnin)",52.33916,12.661512,"14797"
"11119","250000073601","Netzen, Dorf",52.34105,12.683153,"14797"
"11120","250000073701","Netzen, Klostertrift",52.340301,12.694395,"14797"
"11121","250000073301","Nahmitz, Dorf",52.337136,12.72605,"14797"
"11122","250000072201","Lehnin, Weinbergweg",52.325009,12.732467,"14797"
"11123","250000072001","Lehnin, Kaltenhausen",52.319463,12.736936,"14797"
"11124","250000071601","Lehnin, Belziger Str.",52.313171,12.737169,"14797"
"11125","250000090601","Lehnin, Busbahnhof",52.317714,12.744958,"14797"
"11126","250000071602","Lehnin, Belziger Str.",52.313171,12.737169,"14797"
"11127","250000072002","Lehnin, Kaltenhausen",52.319463,12.736936,"14797"
"11128","250000072202","Lehnin, Weinbergweg",52.325009,12.732467,"14797"
"11129","250000073302","Nahmitz, Dorf",52.337136,12.72605,"14797"
"11130","250000073702","Netzen, Klostertrift",52.340301,12.694395,"14797"
"11131","250000073602","Netzen, Dorf",52.34105,12.683153,"14797"
"11132","250000071302","Grebs (bei Lehnin)",52.33916,12.661512,"14797"
"11133","250000071202","Görnsee",52.340721,12.649136,"14797"
"11134","250000073802","Prützke",52.350843,12.628695,"14797"
"11135","250000074202","Rietz, Dorf",52.372477,12.636637,"14797"
"11136","250000070102","Rietz (bei Brandenburg), Am Rietzer Berg",52.383777,12.619043,"14797"
"11137","250000056202","Schmerzke",52.388894,12.593924,"14776"
"11138","250000051102","Brandenburg, Belziger Chaussee",52.400976,12.59128,"14776"
"11139","250000055402","Brandenburg, Potsdamer Landstr.",52.404946,12.584604,"14776"
"11140","250000061201","Paterdamm",52.363248,12.596927,"14776"
"11141","250000061202","Paterdamm",52.363248,12.596927,"14776"
"11142","250000090605","Lehnin, Busbahnhof",52.317714,12.744958,"14797"
"11143","250000071501","Lehnin, Beelitzer Str.",52.321064,12.758053,"14797"
"11144","250000071801","Lehnin, Emstaler Str.",52.318165,12.767081,"14797"
"11145","250000072101","Lehnin, Waldsiedlung",52.315821,12.776484,"14797"
"11146","250000071802","Lehnin, Emstaler Str.",52.318165,12.767081,"14797"
"11147","250000071502","Lehnin, Beelitzer Str.",52.321064,12.758053,"14797"
"11148","250000051301","Brandenburg, Birkenweg",52.380806,12.521576,"14776"
"11149","250000057101","Brandenburg, Wilhelmsdorf",52.372064,12.504367,"14776"
"11150","250000050601","Brandenburg, Abzweig nach Neue Mühle",52.347644,12.500758,"14776"
"11151","250000050501","Brandenburg, Abzweig nach Görisgräben",52.332973,12.493242,"14776"
"11152","250000031301","Grüningen",52.297961,12.454961,"14778"
"11153","250000033001","Wenzlow (PM)",52.300227,12.450103,"14778"
"11154","250000031901","Mahlenzien",52.326965,12.439843,"14774"
"11155","250000031902","Mahlenzien",52.326965,12.439843,"14774"
"11156","250000033002","Wenzlow (PM)",52.300227,12.450103,"14778"
"11157","250000031302","Grüningen",52.297961,12.454961,"14778"
"11158","250000050502","Brandenburg, Abzweig nach Görisgräben",52.332973,12.493242,"14776"
"11159","250000050602","Brandenburg, Abzweig nach Neue Mühle",52.347644,12.500758,"14776"
"11160","250000057102","Brandenburg, Wilhelmsdorf",52.372064,12.504367,"14776"
"11161","250000051302","Brandenburg, Birkenweg",52.380806,12.521576,"14776"
"11162","900000204017","Oranienburg, Straße der Einheit",52.759505,13.254978,"16515"
"11163","900000203891","Oranienburg, Straße der Nationen",52.761884,13.255195,"16515"
"11164","900000340770","Carmzow, Ausbau",53.38855,14.054449,"17291"
"11165","900000340772","Prenzlau, Am Quillow",53.323005,13.834784,"17291"
"11166","900000340774","Prenzlau, Angermünder Str.",53.302426,13.888884,"17291"
"11167","900000360220","Frankfurt (Oder), Am Zwickel",52.315441,14.553391,"15236"
"11168","900000360216","Frankfurt (Oder), Erlengrund",52.354694,14.498885,"15234"
"11169","900000360218","Frankfurt (Oder), Sportplatz Baumschulenweg",52.336385,14.520803,"15236"
"11170","900000203436","Borgsdorf, Berliner Str./Karl-Marx-Str.",52.706772,13.275007,"16547"
"11171","900000203437","Borgsdorf, Alte Trift",52.706294,13.266781,"16556"
"11172","900000203438","Borgsdorf, Lindenstr./Friedhof",52.708307,13.259205,"16556"
"11173","900000203439","Borgsdorf, Lindenstr./Hauptstr.",52.708681,13.251906,"16556"
"11174","900000203440","Velten, Ahornstr.",52.68813,13.19426,"16727"
"11175","900000341101","Schwedt, Am Kietz",53.053873,14.283305,"16303"
"11176","900000341141","Schwedt, Kuhheide",53.07965,14.309866,"16303"
"11177","900000340994","Neukünkendorf, Siedlung",52.968372,14.037761,"16278"
"11178","900000341236","Vierraden, Tabakmuseum",53.095083,14.293538,"16303"
"11179","900000341245","Vierraden, Schwedter Str.",53.093649,14.293775,"16303"
"11180","900000203530","Gutengermendorf, Kirche",52.941328,13.172753,"16775"
"11181","900000203890","Oranienburg, Aderluch",52.767705,13.252029,"16515"
"11182","900000203889","Sachsenhausen, Gedenkstätte",52.763582,13.26034,"16515"
"11183","900000435697","Raddusch, Bahnhof",51.815924,14.032319,"3226"
"11184","900000470307","Cottbus, Willmersdorf Nord Bhf",51.816465,14.385618,"3053"
"11185","900000310621","Erkner, Schützenwäldchen",52.408327,13.750424,"15537"
"11186","900000310627","Fürstenwalde, Stadtzentrum",52.360343,14.064152,"15517"
"11187","900000310628","Fürstenwalde, Große Freizeit",52.374188,14.074241,"15517"
"11188","900000310622","Grünheide, Am Reiherhorst",52.427961,13.840627,"15537"
"11189","900000203362","Hennigsdorf, Neuendorfstr.",52.633969,13.206432,"16761"
"11190","900000203828","Velten, Grundschule Süd",52.678075,13.174365,"16727"
"11191","900000310632","Steinhöfel (LOS), Neubau",52.397768,14.168638,"15518"
"11192","900000310636","Spreeau, Freienbrink Dorfstr.",52.370506,13.806489,"15537"
"11193","900000215307","Garlin, Dorf",53.181549,11.678538,"19357"
"11194","900000215861","Seddin (PR), II",53.149633,12.00258,"16928"
"11195","900000435656","Missen, Ortsmitte",51.7278,14.049655,"3226"
"11196","900000415438","Drasdo, Kreuzung",51.617054,13.361275,"4938"
"11197","900000275439","Brandenburg, Am Rehhagen",52.373822,12.519702,"14776"
"11198","900000275440","Brandenburg, Am Turnerheim",52.377289,12.524207,"14776"
